title,authors,first_publish_year,edition_count,subject_count,has_cover,is_available_online,genre,avg_rating,ratings_count,page_count,review_length,price_usd,book_age,has_rating,review_density,ratings_norm,editions_norm,popularity_score,is_popular
Thing Explainer,Randall Munroe,2015.0,9,9,1,0,technology,4.214285714285714,14.0,266,211,21.54,10.0,1,0.7903,0.01037037037037037,0.0014792899408284023,1.7257,1
"A German-English dictionary of technical, scientific, & general terms",A. Webel,1952.0,9,10,1,1,technology,4.0,0.0,286,228,24.85,73.0,0,0.7944,0.0,0.0014792899408284023,1.6037,0
Standard catalog for public libraries,H.W. Wilson Company.,1928.0,9,14,0,0,technology,4.0,0.0,300,274,24.27,97.0,0,0.9103,0.0,0.0014792899408284023,1.6037,0
Environmental Diversity in Architecture,Koen Steemers,2004.0,9,10,1,0,technology,4.0,0.0,238,238,21.81,21.0,0,0.9958,0.0,0.0014792899408284023,1.6037,0
Program management for improved business results,"Milošević, Dragan., Dragan Z. Milosevic, Russ Martinelli, James M. Waddell",2007.0,9,6,1,1,technology,4.0,0.0,279,254,21.73,18.0,0,0.9071,0.0,0.0014792899408284023,1.6037,0
Scientific knowledge and its social problems,Jerome R. Ravetz,1971.0,9,22,1,1,technology,4.0,0.0,317,243,21.49,54.0,0,0.7642,0.0,0.0014792899408284023,1.6037,0
Aerosol technology,William C. Hinds,1982.0,9,7,1,0,technology,5.0,2.0,242,141,21.54,43.0,1,0.5802,0.0014814814814814814,0.0014792899408284023,2.0089,1
The Knowledge,Lewis Dartnell,2014.0,9,12,1,1,technology,4.0,3.0,352,220,23.98,11.0,1,0.6232,0.0022222222222222222,0.0014792899408284023,1.6115,0
Bridge loads,Colin O'Connor,2000.0,9,16,1,1,technology,4.0,0.0,357,242,22.87,25.0,0,0.676,0.0,0.0014792899408284023,1.6037,0
The technological economy,Don Slater,2004.0,9,20,1,0,technology,4.0,0.0,243,152,24.12,21.0,0,0.623,0.0,0.0014792899408284023,1.6037,0
Splintering Urbanism,"Stephen Graham, Simon Marvin",2001.0,9,28,1,0,technology,4.0,0.0,361,171,23.98,24.0,0,0.4724,0.0,0.0014792899408284023,1.6037,0
Statistics for technology,Christopher Chatfield,1970.0,9,8,1,1,technology,4.0,0.0,293,159,23.41,55.0,0,0.5408,0.0,0.0014792899408284023,1.6037,0
Gender equity right from the start,"Jo Shuchat Sanders, Jo Sanders, Janice Koch, Josephine Urso",1997.0,9,29,1,1,technology,4.0,0.0,318,238,23.74,28.0,0,0.7461,0.0,0.0014792899408284023,1.6037,0
Normal Accidents,Charles Perrow,1984.0,9,26,1,1,technology,3.5,2.0,277,198,21.06,41.0,1,0.7122,0.0014814814814814814,0.0014792899408284023,1.4089,0
Sketch of the civil engineering of North America,"Stevenson, David",1838.0,9,4,1,1,technology,4.0,0.0,341,183,22.24,187.0,0,0.5351,0.0,0.0014792899408284023,1.6037,0
Stories Of Invention,Edward Everett Hale,1885.0,9,4,1,1,technology,5.0,1.0,318,136,23.54,140.0,1,0.4263,0.0007407407407407407,0.0014792899408284023,2.0063,1
CPM in construction management,"James Jerome O'Brien, O'Brien, James J., Fredric L. Plotnick",1965.0,9,20,1,1,technology,4.0,0.0,263,196,21.03,60.0,0,0.7424,0.0,0.0014792899408284023,1.6037,0
ARRL Repeater Directory,American Radio Relay League (ARRL),1986.0,9,3,1,0,technology,4.0,0.0,247,171,21.12,39.0,0,0.6895,0.0,0.0014792899408284023,1.6037,0
Pre-Industrial Cities and Technology,Colin Chant,1999.0,9,11,1,0,technology,4.0,0.0,234,212,24.4,26.0,0,0.9021,0.0,0.0014792899408284023,1.6037,0
Satellite communications,"Timothy Pratt, Charles W. Bostian, Jeremy E. Allnutt",1986.0,9,3,1,1,technology,5.0,2.0,308,144,23.73,39.0,1,0.466,0.0014814814814814814,0.0014792899408284023,2.0089,1
Engelsk-dansk teknisk ordbog,Allan Warrern,1948.0,9,6,0,0,technology,4.0,0.0,325,208,22.05,77.0,0,0.638,0.0,0.0014792899408284023,1.6037,0
The pursuit of power,"William Hardy McNeill, Mcneill, William H. Mcneill, William H. McNeill",1982.0,9,23,1,1,technology,4.0,3.0,329,180,23.74,43.0,1,0.5455,0.0022222222222222222,0.0014792899408284023,1.6115,0
Appropriate technology sourcebook,"Ken Darrow, Mike Saxenian",1977.0,9,11,1,1,technology,4.0,0.0,294,137,24.16,48.0,0,0.4644,0.0,0.0014792899408284023,1.6037,0
Soil properties,"Cheng Liu, Jack B. Evett, Jack Evett",1984.0,9,9,1,1,technology,4.0,0.0,247,133,22.22,41.0,0,0.5363,0.0,0.0014792899408284023,1.6037,0
Techno-Feudalism,Yanis Varoufakis,2023.0,9,3,1,0,technology,3.0,1.0,269,141,21.13,2.0,1,0.5222,0.0007407407407407407,0.0014792899408284023,1.2063,0
山西省志,Shanxi Sheng di fang zhi ban gong shi,2011.0,9,8,0,0,technology,4.0,0.0,351,189,24.72,14.0,0,0.5369,0.0,0.0014792899408284023,1.6037,0
Tian gong kai wu,"Song, Yingxing",1929.0,9,4,1,0,technology,4.0,0.0,278,206,22.37,96.0,0,0.7384,0.0,0.0014792899408284023,1.6037,0
Aerodynamics for engineers,John J. Bertin,1979.0,9,3,1,1,technology,4.0,0.0,306,213,21.42,46.0,0,0.6938,0.0,0.0014792899408284023,1.6037,0
House of Stairs,William Sleator,1974.0,9,8,1,1,technology,4.8,5.0,251,219,22.96,51.0,1,0.869,0.003703703703703704,0.0014792899408284023,1.9367,1
Hello world,Hannah Fry,2018.0,9,9,1,1,technology,4.083333333333333,12.0,315,171,24.06,7.0,1,0.5411,0.008888888888888889,0.0014792899408284023,1.6681,1
Processed Lives,Jennifer Terry,1997.0,8,34,1,1,technology,4.0,0.0,279,252,21.88,28.0,0,0.9,0.0,0.0013149243918474688,1.6033,0
Mobility and Technology in the Workplace,Donald Hislop,2008.0,8,14,1,0,technology,4.0,0.0,347,177,22.07,17.0,0,0.5086,0.0,0.0013149243918474688,1.6033,0
Technology and Women's Voices,Cheris Kramarae,1988.0,8,8,1,1,technology,4.0,1.0,334,223,21.96,37.0,1,0.6657,0.0007407407407407407,0.0013149243918474688,1.6059,0
Surveillance and Security,Torin Monahan,2006.0,8,24,1,1,technology,4.0,0.0,277,191,24.96,19.0,0,0.6871,0.0,0.0013149243918474688,1.6033,0
Complex IT Project Management,Peter Schulte,2003.0,8,18,1,1,technology,4.0,0.0,294,218,21.78,22.0,0,0.739,0.0,0.0013149243918474688,1.6033,0
A Practical Approach to WBEM/CIM Management,Chris Hobbs,2004.0,8,15,1,1,technology,4.0,0.0,275,189,23.29,21.0,0,0.6848,0.0,0.0013149243918474688,1.6033,0
Computer arithmetics for nanoelectronics,"Vlad P. Shmerko, Svetlana N. Yanushkevich, Sergey E. Lyshevski",2008.0,8,13,1,0,technology,4.0,0.0,236,219,24.69,17.0,0,0.9241,0.0,0.0013149243918474688,1.6033,0
The procurement and management of small works and minor maintenance,"Jeremy Headley, Edinburgh Griffith, Alan Griffith",1997.0,8,25,1,1,technology,4.0,0.0,261,199,21.58,28.0,0,0.7595,0.0,0.0013149243918474688,1.6033,0
Human factors in the maritime domain,"Michelle Grech, Tim Horberry, Thomas Koester",2008.0,8,26,1,0,technology,4.0,0.0,308,240,24.87,17.0,0,0.7767,0.0,0.0013149243918474688,1.6033,0
Sound Insulation,Carl Hopkins,2007.0,8,10,1,0,technology,4.0,0.0,314,159,24.78,18.0,0,0.5048,0.0,0.0013149243918474688,1.6033,0
Aircraft Engineering Principles,"Lloyd Dingle, Mike Tooley",2005.0,8,10,1,1,technology,4.0,0.0,306,111,24.53,20.0,0,0.3616,0.0,0.0013149243918474688,1.6033,0
Spon's Civil Engineering and Highway Works Price Book 2020,AECOM,2019.0,8,8,1,0,technology,4.0,0.0,286,151,21.85,6.0,0,0.5261,0.0,0.0013149243918474688,1.6033,0
Handbook of IoT and Big Data,"Vijender Kumar Solanki, Vicente García Díaz, J. Paulo Davim",2019.0,8,11,0,0,technology,4.0,0.0,341,253,23.53,6.0,0,0.7398,0.0,0.0013149243918474688,1.6033,0
Methods of Mathematical Modelling,"Harendra Singh, Devendra Kumar, Dumitru Baleanu",2019.0,8,8,0,0,technology,4.0,0.0,302,192,24.03,6.0,0,0.6337,0.0,0.0013149243918474688,1.6033,0
"Reconnecting culture, technology and nature",Mike Michael,2000.0,8,25,1,0,technology,4.0,0.0,331,204,24.93,25.0,0,0.6145,0.0,0.0013149243918474688,1.6033,0
Chichi's Cybersecurity Adventures,"Grace Fejokwu, Saba Ijaz",2023.0,8,2,0,0,technology,4.0,0.0,220,147,21.71,2.0,0,0.6652,0.0,0.0013149243918474688,1.6033,0
Lab Manual,Saraswati College of Engineering Kharghar,2022.0,8,2,0,0,technology,4.0,0.0,123,203,19.46,3.0,0,1.6371,0.0,0.0013149243918474688,1.6033,0
Transformer Engineering,"S. V. Kulkarni, S. A. Khaparde",2004.0,8,8,0,0,technology,4.0,0.0,312,148,22.35,21.0,0,0.4728,0.0,0.0013149243918474688,1.6033,0
Better Off,Eric Brende,2004.0,8,9,1,1,technology,4.0,1.0,235,157,21.69,21.0,1,0.6653,0.0007407407407407407,0.0013149243918474688,1.6059,0
Mixing Engineer's Handbook - 5th Edition,Bobby Owsinski,2022.0,8,2,1,0,technology,4.0,0.0,290,179,22.68,3.0,0,0.6151,0.0,0.0013149243918474688,1.6033,0
Rocketeers,"Michael Belfiore, Michael P. Belfiore",2007.0,8,8,1,0,technology,4.0,0.0,286,222,24.17,18.0,0,0.7735,0.0,0.0013149243918474688,1.6033,0
Electronic Circuit Design,Nihal Kularatna,2008.0,8,12,1,1,technology,4.0,0.0,371,227,22.85,17.0,0,0.6102,0.0,0.0013149243918474688,1.6033,0
Emergency Management,Lucien G. Canton,2006.0,8,13,1,1,technology,5.0,1.0,317,229,23.14,19.0,1,0.7201,0.0007407407407407407,0.0013149243918474688,2.0059,1
Semiconductor material and device characterization,Dieter K. Schroder,1990.0,8,6,1,1,technology,4.0,0.0,307,120,24.97,35.0,0,0.3896,0.0,0.0013149243918474688,1.6033,0
Waste Treatment and Disposal,Paul T. Williams,1998.0,8,13,1,1,technology,4.0,0.0,337,199,22.59,27.0,0,0.5888,0.0,0.0013149243918474688,1.6033,0
Genius,Leopoldo Gout,2016.0,8,17,1,1,technology,3.0,1.0,316,190,23.45,9.0,1,0.5994,0.0007407407407407407,0.0013149243918474688,1.2059,0
Bioremediation Technology,"M. H. Fulekar, Bhawana Pathak",2010.0,8,23,1,1,technology,4.0,0.0,279,123,22.45,15.0,0,0.4393,0.0,0.0013149243918474688,1.6033,0
Hugo and Russell's pharmaceutical microbiology,"Norman A. Hodges, W. B. Hugo",2004.0,8,14,1,1,technology,4.0,0.0,348,200,22.56,21.0,0,0.5731,0.0,0.0013149243918474688,1.6033,0
Attack Surface,Cory Doctorow,2020.0,8,10,1,0,technology,4.5,8.0,250,193,23.77,5.0,1,0.7689,0.005925925925925926,0.0013149243918474688,1.824,1
The bitter cry of the children,"Spargo, John",1906.0,8,13,1,1,technology,4.0,0.0,314,225,24.74,119.0,0,0.7143,0.0,0.0013149243918474688,1.6033,0
"Science, Philosophy and Sustainability","Angela Guimaraes Pereira, Silvio Funtowicz",2015.0,8,15,0,0,technology,4.0,0.0,230,204,23.16,10.0,0,0.8831,0.0,0.0013149243918474688,1.6033,0
Theory and Practice of Computation : Proceedings of the Workshop on Computation,"Shin-ya Nishizaki, Masayuki Numao, Jaime Caro, Merlin Teodosia Suarez",2019.0,8,15,0,0,technology,4.0,0.0,309,172,24.06,6.0,0,0.5548,0.0,0.0013149243918474688,1.6033,0
AC Motor Control and Electrical Vehicle Applications,Kwang Hee Nam,2010.0,8,20,1,0,technology,4.0,0.0,308,246,21.35,15.0,0,0.7961,0.0,0.0013149243918474688,1.6033,0
"Hanging Out, Messing Around, and Geeking Out","Mizuko Itō, Heather A. Horst, Sonja Baumer, Matteo Bittanti, Danah Boyd, Rachel Cody, Becky Herr Stephenson, Patricia G. Lange, Dilan Mahendran, Katynka Z. Martínez, C. J. Pascoe, Dan Perkel, Laura Robinson, Christo Sims, Lisa Tripp, Judd Antin, Megan Finn, Arthur Law, Annie Manion, Sarai Mitnick, David Schlossberg, Sarita Yardi",2009.0,8,8,1,0,technology,4.0,0.0,375,88,21.83,16.0,0,0.234,0.0,0.0013149243918474688,1.6033,0
The driver in the driverless car,Vivek Wadhwa,2017.0,8,10,1,1,technology,3.0,1.0,229,197,23.0,8.0,1,0.8565,0.0007407407407407407,0.0013149243918474688,1.2059,0
Salvation,Peter F. Hamilton,2018.0,8,7,1,0,technology,4.333333333333333,12.0,272,121,21.07,7.0,1,0.4432,0.008888888888888889,0.0013149243918474688,1.7677,1
A complete course in canning and related processes,D. L. Downing,1996.0,8,2,1,0,technology,4.0,0.0,337,154,22.0,29.0,0,0.4556,0.0,0.0013149243918474688,1.6033,0
Surfactant science and technology,Drew Myers,1988.0,8,5,1,1,technology,4.0,0.0,315,226,23.06,37.0,0,0.7152,0.0,0.0013149243918474688,1.6033,0
Technical Knowledge and Development,Thomas Grammig,2001.0,8,2,0,0,technology,4.0,0.0,308,136,21.05,24.0,0,0.4401,0.0,0.0013149243918474688,1.6033,0
Risk Management in Engineering and Construction,"Stephen Ogunlana, Prasanta Dey",2016.0,8,18,0,0,technology,4.0,0.0,256,128,22.05,9.0,0,0.4981,0.0,0.0013149243918474688,1.6033,0
How The World Works,Clive Gifford,2013.0,8,8,1,1,technology,4.0,0.0,273,319,23.05,12.0,0,1.1642,0.0,0.0013149243918474688,1.6033,0
Manufacturing Facilities Design and Material Handling,"Fred E. Meyers, Matthew P. Stephens",1999.0,8,4,1,0,technology,4.0,0.0,356,132,23.28,26.0,0,0.3697,0.0,0.0013149243918474688,1.6033,0
Cultural collisions,Raphael Sassower,1995.0,8,13,1,1,technology,4.0,0.0,297,282,24.69,30.0,0,0.9463,0.0,0.0013149243918474688,1.6033,0
"Finding information in science, technology, and medicine",Jill Lambert,2003.0,8,16,1,0,technology,4.0,0.0,316,191,23.57,22.0,0,0.6025,0.0,0.0013149243918474688,1.6033,0
"Islam and science, medicine, and technology",Sally Ganchy,2008.0,8,16,1,1,technology,4.0,0.0,294,173,22.65,17.0,0,0.5864,0.0,0.0013149243918474688,1.6033,0
Levers (Early Bird Physics),"Sally M. Walker, Roseann Feldmann, Andy King",2001.0,8,13,1,1,technology,4.0,0.0,246,228,24.71,24.0,0,0.9231,0.0,0.0013149243918474688,1.6033,0
Statistics of quality,"Subir Ghosh, Smith, William B.",1996.0,8,9,1,0,technology,4.0,0.0,342,266,24.13,29.0,0,0.7755,0.0,0.0013149243918474688,1.6033,0
Europe in Crisis,Global Voices Online,2012.0,8,13,1,0,technology,4.0,0.0,322,142,21.79,13.0,0,0.4396,0.0,0.0013149243918474688,1.6033,0
Operation paperclip,Annie Jacobsen,2014.0,8,18,1,1,technology,4.0,2.0,403,176,21.51,11.0,1,0.4356,0.0014814814814814814,0.0013149243918474688,1.6085,0
The devil's children,Peter Dickinson,1970.0,8,12,1,1,technology,4.0,1.0,254,243,23.69,55.0,1,0.9529,0.0007407407407407407,0.0013149243918474688,1.6059,0
Exploring BeagleBone,Derek Molloy,2014.0,8,12,1,1,technology,4.0,0.0,337,214,23.23,11.0,0,0.6331,0.0,0.0013149243918474688,1.6033,0
Modern Romance,"Aziz Ansari, Eric Klinenberg",2015.0,8,40,1,1,technology,3.703703703703704,27.0,240,276,24.15,10.0,1,1.1452,0.02,0.0013149243918474688,1.5548,0
Guidelines for developing instructions,"Kay Inaba, Stuart O. Parsons, Robert Smillie",2004.0,8,11,1,0,technology,4.0,0.0,307,225,23.95,21.0,0,0.7305,0.0,0.0013149243918474688,1.6033,0
The Routledge International Handbook Of Innovation Education,Larisa V. Shavinina,2012.0,8,32,1,0,technology,4.0,0.0,343,290,23.49,13.0,0,0.843,0.0,0.0013149243918474688,1.6033,0
"Put Wheels and Axles to the Test
            
                Searchlight Books How Do Simple Machines Work","Sally M. Walker, Roseann Feldman, Roseann Feldmann",2011.0,8,7,1,1,technology,4.0,0.0,206,208,24.94,14.0,0,1.0048,0.0,0.0013149243918474688,1.6033,0
Intelligence and technology,"Robert J. Sternberg, David D. Preiss",2005.0,8,9,1,0,technology,4.0,0.0,290,211,23.12,20.0,0,0.7251,0.0,0.0013149243918474688,1.6033,0
The ethics of technological risk,"Lotte Asveld, Sabine Roeser",2008.0,8,11,1,0,technology,4.0,0.0,274,216,21.44,17.0,0,0.7855,0.0,0.0013149243918474688,1.6033,0
The Prophet,Kahlil Gibran,1900.0,569,4,1,1,poetry,4.321428571428571,56.0,134,237,7.55,125.0,1,1.7556,0.04148148148148148,0.09352399737015121,2.1076,1
Poems,William Wordsworth,1807.0,372,22,1,1,poetry,3.75,8.0,158,248,9.4,218.0,1,1.5597,0.005925925925925926,0.0611439842209073,1.6736,1
The Raven,Edgar Allan Poe,1845.0,287,25,1,1,poetry,4.466666666666667,60.0,175,259,11.5,180.0,1,1.4716,0.044444444444444446,0.047172912557527945,2.0602,1
Poems,Alfred Lord Tennyson,1827.0,281,27,1,1,poetry,3.4,5.0,147,243,10.14,198.0,1,1.6419,0.003703703703703704,0.04618671926364234,1.4884,0
The Ballad of Reading Gaol,Oscar Wilde,1896.0,241,9,1,1,poetry,4.0,2.0,154,248,11.18,129.0,1,1.6,0.0014814814814814814,0.039612097304405,1.7042,1
The seasons,James Thomson,1726.0,240,19,1,1,poetry,4.0,0.0,152,221,10.78,299.0,0,1.4444,0.0,0.03944773175542406,1.6986,1
Poems,Percy Bysshe Shelley,1800.0,233,51,1,1,poetry,3.5,2.0,150,226,10.23,225.0,1,1.4967,0.0014814814814814814,0.03829717291255753,1.5009,0
Vita nuova,"Dante Alighieri, Dante Gabriel Rossetti, Michael Palmer, Dante Rossetti, Roger Grass",1829.0,231,33,1,1,poetry,4.0,3.0,125,151,7.77,196.0,1,1.1984,0.0022222222222222222,0.03796844181459566,1.7027,1
Il purgatorio,Dante Alighieri,1768.0,216,35,1,1,poetry,3.0,1.0,174,173,9.8,257.0,1,0.9886,0.0007407407407407407,0.03550295857988166,1.2913,0
The Professor,Charlotte Brontë,1856.0,210,15,1,1,poetry,3.25,8.0,156,248,10.94,169.0,1,1.5796,0.005925925925925926,0.03451676528599606,1.407,0
Georgica,Publius Vergilius Maro,1523.0,188,54,1,1,poetry,4.0,1.0,158,271,11.4,300.0,1,1.7044,0.0007407407407407407,0.030900723208415515,1.6798,1
The Song of Hiawatha and Other Poems,Henry Wadsworth Longfellow,1800.0,185,7,1,1,poetry,3.8,5.0,131,106,9.03,225.0,1,0.803,0.003703703703703704,0.030407626561472716,1.609,0
Opera,Publius Vergilius Maro,1502.0,182,18,1,1,poetry,4.0,0.0,139,171,7.11,300.0,0,1.2214,0.0,0.029914529914529916,1.6748,1
Moments of vision,Thomas Hardy,1889.0,174,17,1,1,poetry,4.0,0.0,146,201,8.29,136.0,0,1.3673,0.0,0.028599605522682446,1.6715,1
Spoon River Anthology,"Edgar Lee Masters, Beatriz Martín Vidal, Mario Giacomelli, Patrick Reumaux",1914.0,171,18,1,1,poetry,3.0,1.0,115,156,9.48,111.0,1,1.3448,0.0007407407407407407,0.028106508875739646,1.2729,0
Rime of the ancient mariner,Samuel Taylor Coleridge,1827.0,156,39,1,1,poetry,3.739130434782609,23.0,112,177,8.22,198.0,1,1.5664,0.017037037037037038,0.02564102564102564,1.6194,0
Epigrammata,"Marcus Valerius Martialis, Paul Barie, Winfried. Schindler, Uwe. Walter",1501.0,155,26,1,1,poetry,3.0,1.0,136,224,8.46,300.0,1,1.635,0.0007407407407407407,0.025476660092044707,1.2663,0
Eureka,Edgar Allan Poe,1848.0,155,5,1,1,poetry,4.0,0.0,161,279,11.48,177.0,0,1.7222,0.0,0.025476660092044707,1.6637,1
The song of Hiawatha,"Henry Wadsworth Longfellow, Jeff Ulmer, Alex A. Blum",1855.0,154,46,1,1,poetry,2.6,5.0,135,102,8.96,170.0,1,0.75,0.003703703703703704,0.025312294543063774,1.1162,0
Elegiae,"Sextus Propertius, Albius Tibullus, Georg Luck",1780.0,152,55,1,1,poetry,4.0,1.0,127,192,7.95,245.0,1,1.5,0.0007407407407407407,0.024983563445101907,1.6651,1
The Poems of Emily Dickinson Volume II,Emily Dickinson,1890.0,151,33,1,1,poetry,4.3,10.0,131,231,9.9,135.0,1,1.75,0.007407407407407408,0.024819197896120974,1.808,1
Phantasmagoria and Other Poems,Lewis Carroll,1869.0,147,7,1,1,poetry,4.0,1.0,139,239,6.96,156.0,1,1.7071,0.0007407407407407407,0.024161735700197237,1.663,1
Troilus and Criseyde,Geoffrey Chaucer,1483.0,143,34,1,1,poetry,4.0,0.0,142,215,10.3,300.0,0,1.5035,0.0,0.023504273504273504,1.6588,1
Poems,William Blake,1783.0,141,21,1,1,poetry,4.25,4.0,198,291,8.87,242.0,1,1.4623,0.002962962962962963,0.023175542406311637,1.7683,1
Faerie queene,Edmund Spenser,1590.0,139,30,1,1,poetry,4.6,10.0,173,209,8.45,300.0,1,1.2011,0.007407407407407408,0.02284681130834977,1.923,1
Gedichte,Johann Wolfgang von Goethe,1700.0,136,13,1,1,poetry,3.25,4.0,173,268,11.95,300.0,1,1.5402,0.002962962962962963,0.022353714661406968,1.3663,0
Veinte poemas de amor y una canción desesperada,Pablo Neruda,1924.0,135,14,1,1,poetry,4.217391304347826,23.0,176,186,9.37,101.0,1,1.0508,0.017037037037037038,0.022189349112426034,1.8021,1
Poems,William Butler Yeats,1895.0,135,15,1,1,poetry,4.117647058823529,17.0,127,216,9.23,130.0,1,1.6875,0.012592592592592593,0.022189349112426034,1.7466,1
Bucolica,Publius Vergilius Maro,1806.0,134,36,1,1,poetry,3.5,8.0,122,145,9.56,219.0,1,1.1789,0.005925925925925926,0.0220249835634451,1.4758,0
The poetical works of Sir Walter Scott,Sir Walter Scott,1800.0,134,6,1,1,poetry,3.933333333333333,15.0,125,257,9.75,225.0,1,2.0397,0.011111111111111112,0.0220249835634451,1.6673,1
"Aminta, favola boschereccia",Torquato Tasso,1590.0,134,24,1,1,poetry,4.0,0.0,180,193,12.36,300.0,0,1.0663,0.0,0.0220249835634451,1.6551,1
The Barrack-Room Ballads of Rudyard Kipling,Rudyard Kipling,1892.0,133,13,1,1,poetry,4.0,0.0,137,217,7.49,133.0,0,1.5725,0.0,0.021860618014464168,1.6547,1
The Deserted Village,"Oliver Goldsmith, Eugène Tr Chevallier",1770.0,129,14,1,1,poetry,4.0,0.0,121,184,9.15,255.0,0,1.5082,0.0,0.021203155818540435,1.653,1
Odes,Horace,1635.0,127,28,1,1,poetry,3.692307692307693,13.0,140,239,6.78,300.0,1,1.695,0.00962962962962963,0.020874424720578568,1.5628,0
The Rape of the Lock,Alexander Pope,1714.0,125,27,1,1,poetry,3.4444444444444446,9.0,144,227,7.94,300.0,1,1.5655,0.006666666666666667,0.020545693622616698,1.4525,0
The Odyssey,Όμηρος,1946.0,118,5,1,1,poetry,4.0,1.0,156,151,11.78,79.0,1,0.9618,0.0007407407407407407,0.019395134779750165,1.6511,1
Idylls of the King,Alfred Lord Tennyson,1859.0,118,25,1,1,poetry,4.0,1.0,155,153,9.86,166.0,1,0.9808,0.0007407407407407407,0.019395134779750165,1.6511,1
Fasti,Ovid,1482.0,118,28,1,1,poetry,2.75,4.0,131,201,8.68,300.0,1,1.5227,0.002962962962962963,0.019395134779750165,1.1589,0
Lalla Rookh,"Thomas Moore, T. Moore, Thomas Moore",1800.0,111,17,1,1,poetry,3.5,12.0,165,242,10.41,225.0,1,1.4578,0.008888888888888889,0.01824457593688363,1.4767,0
"Ramayana, a Holy Bible of India","Vālmīki, Robert P. Goldman, Rosalind Lefeber, Sheldon I. Pollock",1823.0,110,47,1,1,poetry,4.222222222222222,18.0,135,307,8.9,202.0,1,2.2574,0.013333333333333334,0.018080210387902695,1.7808,1
Poems,William Cowper,1782.0,110,11,1,1,poetry,3.6,15.0,146,227,10.21,243.0,1,1.5442,0.011111111111111112,0.018080210387902695,1.5241,0
Martín Fierro,José Hernández,1894.0,109,16,1,1,poetry,2.8,10.0,165,258,8.61,131.0,1,1.5542,0.007407407407407408,0.017915844838921762,1.1907,0
John Donne Poetry,"John Donne, John Booty, P.G. Stanwood",1633.0,105,45,1,1,poetry,4.666666666666667,6.0,135,124,8.61,300.0,1,0.9118,0.0044444444444444444,0.01725838264299803,1.9254,1
Evgeniĭ Onegin,Александр Сергеевич Пушкин,1833.0,102,23,1,1,poetry,4.0,12.0,137,310,9.77,192.0,1,2.2464,0.008888888888888889,0.016765285996055226,1.673,1
Master Thaddeus,Adam Mickiewicz,1834.0,100,23,1,1,poetry,2.75,4.0,163,233,12.92,191.0,1,1.4207,0.002962962962962963,0.01643655489809336,1.1515,0
Ars Amatoria,Ovid,1494.0,99,46,1,1,poetry,4.333333333333333,9.0,130,204,8.71,300.0,1,1.5573,0.006666666666666667,0.016272189349112426,1.7973,1
Libro de buen amor,Juan Ruiz,1900.0,99,22,1,1,poetry,3.6666666666666665,3.0,141,194,10.63,125.0,1,1.3662,0.0022222222222222222,0.016272189349112426,1.5151,0
'Twas the Night before Christmas,"Clement Clarke Moore, Anonymous, Jon Goodell, Jessie Wilcox Smith, Mark Marshall, Raquel Martin Peinado, Jessie Smith, Applewood Applewood Books, Erwin Hess, Birchall Publishing",1912.0,97,26,1,1,poetry,4.0,1.0,162,145,12.32,113.0,1,0.8896,0.0007407407407407407,0.01594345825115056,1.6425,1
Кобзар,Тарас Шевченко,1840.0,97,17,1,1,poetry,4.5,2.0,196,160,11.61,185.0,1,0.8122,0.0014814814814814814,0.01594345825115056,1.845,1
Apollonius Rhodius,Apollonius Rhodius,1550.0,97,27,1,1,poetry,3.0,1.0,163,296,14.39,300.0,1,1.8049,0.0007407407407407407,0.01594345825115056,1.2425,0
Poems,Elizabeth Barrett Browning,1844.0,95,9,1,1,poetry,4.0,1.0,160,151,13.08,181.0,1,0.9379,0.0007407407407407407,0.015614727153188691,1.6416,1
Lucile,"Robert Bulwer Lytton, Lytton, Edward Robert Bulwer Lytton Earl of",1800.0,95,10,1,1,poetry,4.0,1.0,161,150,14.72,225.0,1,0.9259,0.0007407407407407407,0.015614727153188691,1.6416,1
The True-Born Englishman,"Daniel Defoe, Daniel Defoe, Sir Samuel Garth, Matthew Gunne",1700.0,94,7,1,1,poetry,4.0,0.0,125,164,11.62,300.0,0,1.3016,0.0,0.015450361604207758,1.6386,1
Barrack-room ballads and other verses,Rudyard Kipling,1890.0,94,4,1,1,poetry,3.5,2.0,152,141,13.76,135.0,1,0.9216,0.0014814814814814814,0.015450361604207758,1.4438,0
Meditations and contemplations,James Hervey,1748.0,94,7,1,1,poetry,4.0,0.0,149,200,8.41,277.0,0,1.3333,0.0,0.015450361604207758,1.6386,1
The Life and Death of Jason,William Morris,1867.0,93,20,1,1,poetry,5.0,1.0,157,255,12.7,158.0,1,1.6139,0.0007407407407407407,0.015285996055226824,2.0408,1
Roman de la Rose,"Guillaume de Lorris, Jean de Meun",1493.0,93,33,1,1,poetry,3.5,2.0,152,171,11.78,300.0,1,1.1176,0.0014814814814814814,0.015285996055226824,1.4434,0
The grave,Robert Blair,1743.0,92,3,1,1,poetry,4.0,0.0,158,131,14.63,282.0,0,0.8239,0.0,0.015121630506245891,1.6378,1
Paradise Regained,John Milton,1671.0,89,9,1,1,poetry,5.0,2.0,142,216,9.09,300.0,1,1.5105,0.0014814814814814814,0.01462853385930309,2.0418,1
Essays,Matthew Arnold,1865.0,88,6,1,1,poetry,4.5,2.0,151,198,12.13,160.0,1,1.3026,0.0014814814814814814,0.014464168310322156,1.8413,1
